LATITUDE,LONGITUDE,DATE(IST),AIR_TEMPERATURE,SOIL_TEMPERATURE,SOIL_MOISTURE,RAINFALL
16.779,75.75,11/4/2016,32.15,34.1,6.3,69.0
16.779,75.75,12/4/2016,33.85,34.5,6.4,69.0
16.779,75.75,13/4/2016,33.65,34.6,6.4,69.0
16.779,75.75,14/4/2016,32.55,34.8,6.4,69.0
16.779,75.75,15/4/2016,33.05,34.9,6.3,69.0
16.779,75.75,16/4/2016,34.3,36.3,6.3,69.0
16.779,75.75,17/4/2016,31.8,36.6,6.3,69.0
16.779,75.75,18/4/2016,32.2,35.9,6.2,69.0
16.779,75.75,19/4/2016,34.1,36.4,6.2,69.0
16.779,75.75,20/4/2016,31.5,35.6,6.1,69.0
16.779,75.75,21/4/2016,31.0,36.5,6.2,69.0
16.779,75.75,22/4/2016,31.15,37.4,6.2,69.0
16.779,75.75,23/4/2016,29.9,36.2,6.1,69.0
16.779,75.75,24/4/2016,31.55,36.1,6.1,69.0
16.779,75.75,25/4/2016,29.75,35.7,6.0,69.0
16.779,75.75,26/4/2016,32.0,36.5,6.1,69.0
16.779,75.75,27/4/2016,33.95,36.9,6.0,69.0
16.779,75.75,28/4/2016,33.95,37.7,6.1,69.0
16.779,75.75,29/4/2016,32.25,37.7,6.0,69.0
16.779,75.75,30/4/2016,28.35,32.3,6.0,69.5
16.779,75.75,1/5/2016,27.1,31.0,6.3,69.5
16.779,75.75,2/5/2016,30.7,32.9,6.7,69.5
16.779,75.75,3/5/2016,32.65,33.8,7.0,69.5
16.779,75.75,4/5/2016,32.35,34.3,7.2,69.5
16.779,75.75,5/5/2016,31.95,35.1,7.3,69.5
16.779,75.75,6/5/2016,33.1,34.9,7.4,69.5
16.779,75.75,7/5/2016,26.7,33.7,7.4,69.5
16.779,75.75,8/5/2016,31.5,34.0,7.4,69.5
16.779,75.75,9/5/2016,31.75,34.3,7.4,69.5
16.779,75.75,10/5/2016,31.0,35.0,7.3,69.5
16.779,75.75,11/5/2016,31.35,35.4,7.2,69.5
16.779,75.75,12/5/2016,27.1,32.1,6.9,69.5
16.779,75.75,13/5/2016,31.3,32.9,7.1,69.5
16.779,75.75,14/5/2016,29.4,33.8,7.3,69.5
16.779,75.75,15/5/2016,32.2,33.6,7.4,69.5
16.779,75.75,16/5/2016,26.15,34.0,7.5,69.5
16.779,75.75,17/5/2016,32.8,34.7,7.6,69.5
16.779,75.75,18/5/2016,26.7,32.9,7.5,69.5
16.779,75.75,19/5/2016,27.0,32.6,7.6,69.5
16.779,75.75,20/5/2016,24.2,30.1,7.4,69.5
16.779,75.75,21/5/2016,27.4,30.7,7.5,69.5
16.779,75.75,22/5/2016,27.9,32.7,7.6,69.5
16.779,75.75,23/5/2016,28.35,33.7,7.7,69.5
16.779,75.75,24/5/2016,28.85,33.8,7.8,69.5
16.779,75.75,25/5/2016,28.75,34.2,7.8,69.5
16.779,75.75,26/5/2016,28.85,33.9,7.9,69.5
16.779,75.75,27/5/2016,29.45,34.6,7.9,69.5
16.779,75.75,28/5/2016,29.75,34.5,7.9,69.5
16.779,75.75,29/5/2016,29.65,35.1,7.9,69.5
16.779,75.75,30/5/2016,29.55,34.6,7.8,69.5
16.779,75.75,31/5/2016,28.7,33.8,7.6,69.5
16.779,75.75,1/6/2016,31.15,35.5,7.5,69.5
16.779,75.75,2/6/2016,30.65,35.3,7.4,69.5
16.779,75.75,3/6/2016,24.85,34.2,7.2,69.5
16.779,75.75,4/6/2016,25.3,34.4,7.1,69.5
16.779,75.75,5/6/2016,24.65,28.7,12.1,69.5
16.779,75.75,6/6/2016,26.1,26.9,11.5,69.5
16.779,75.75,7/6/2016,28.8,30.9,11.6,69.5
16.779,75.75,8/6/2016,27.9,32.0,11.4,69.5
16.779,75.75,9/6/2016,26.65,32.2,11.1,69.5
16.779,75.75,10/6/2016,24.2,30.6,10.7,69.5
16.779,75.75,11/6/2016,26.9,30.6,10.5,69.5
16.779,75.75,12/6/2016,24.9,30.0,10.3,69.5
16.779,75.75,13/6/2016,27.0,30.8,10.1,69.5
16.779,75.75,14/6/2016,25.75,30.4,9.8,69.5
16.779,75.75,15/6/2016,27.05,30.9,9.6,69.5
16.779,75.75,16/6/2016,26.2,30.9,9.4,69.5
16.779,75.75,17/6/2016,27.6,31.8,9.2,69.5
16.779,75.75,18/6/2016,27.95,32.1,9.1,69.5
16.779,75.75,19/6/2016,23.9,30.1,8.8,69.5
16.779,75.75,20/6/2016,23.9,27.1,8.6,69.5
16.779,75.75,21/6/2016,25.3,27.8,8.7,69.5
16.779,75.75,22/6/2016,25.05,28.5,8.8,69.5
16.779,75.75,23/6/2016,24.95,28.8,8.8,69.5
16.779,75.75,24/6/2016,24.9,29.7,8.8,69.5
16.779,75.75,25/6/2016,24.75,29.0,8.7,69.5
16.779,75.75,26/6/2016,24.95,28.4,8.6,69.5
16.779,75.75,27/6/2016,23.5,28.0,8.5,69.5
16.779,75.75,28/6/2016,25.9,28.8,8.5,69.5
16.779,75.75,29/6/2016,25.1,28.3,8.4,69.5
16.779,75.75,30/6/2016,24.9,27.9,8.3,69.5
16.779,75.75,1/7/2016,24.55,26.7,8.2,69.5
16.779,75.75,2/7/2016,24.5,27.9,8.2,69.5
16.779,75.75,3/7/2016,24.5,27.6,8.1,69.5
16.779,75.75,4/7/2016,25.5,27.7,8.1,69.5
16.779,75.75,5/7/2016,24.9,27.4,8.1,69.5
16.779,75.75,6/7/2016,25.2,28.2,8.1,69.5
16.779,75.75,7/7/2016,25.05,28.7,8.1,69.5
16.779,75.75,8/7/2016,25.15,27.8,8.0,69.5
16.779,75.75,9/7/2016,24.0,27.2,7.9,69.5
16.779,75.75,10/7/2016,24.25,27.0,7.9,69.5
16.779,75.75,11/7/2016,24.1,25.8,7.8,69.5
16.779,75.75,12/7/2016,23.65,24.6,13.2,69.5
16.779,75.75,13/7/2016,23.6,24.9,12.6,69.5
16.779,75.75,14/7/2016,24.25,26.4,11.5,69.5
16.779,75.75,15/7/2016,24.8,27.6,10.4,69.5
16.779,75.75,16/7/2016,25.2,28.5,9.7,69.5
16.779,75.75,17/7/2016,25.7,28.6,9.3,69.5
16.779,75.75,18/7/2016,24.3,28.6,9.0,69.5
16.779,75.75,19/7/2016,24.45,28.2,8.8,69.5
16.779,75.75,20/7/2016,24.0,27.6,8.6,69.5
16.779,75.75,21/7/2016,23.0,25.6,9.3,69.5
16.779,75.75,22/7/2016,23.85,25.5,11.4,69.5
16.779,75.75,23/7/2016,22.65,24.4,12.8,69.5
16.779,75.75,24/7/2016,23.55,25.6,11.5,69.5
16.779,75.75,25/7/2016,24.1,25.8,14.3,69.5
16.779,75.75,26/7/2016,24.75,26.6,12.6,69.5
16.779,75.75,27/7/2016,26.1,26.9,11.4,69.5
16.779,75.75,28/7/2016,25.05,26.6,10.8,69.5
16.779,75.75,29/7/2016,23.9,25.2,16.5,69.5
16.779,75.75,30/7/2016,24.25,25.4,13.8,69.5
16.779,75.75,31/7/2016,22.75,24.7,16.1,69.5
16.779,75.75,1/8/2016,23.2,24.8,15.3,69.5
16.779,75.75,2/8/2016,23.15,24.3,14.8,69.5
16.779,75.75,3/8/2016,24.0,24.3,14.1,69.5
16.779,75.75,4/8/2016,23.95,24.6,13.2,69.5
16.779,75.75,5/8/2016,24.0,24.7,12.5,69.5
16.779,75.75,6/8/2016,23.65,24.8,11.9,69.5
16.779,75.75,7/8/2016,24.5,25.0,12.8,69.5
16.779,75.75,8/8/2016,23.75,25.1,11.6,69.5
16.779,75.75,9/8/2016,24.95,25.7,10.5,69.5
16.779,75.75,10/8/2016,24.35,26.2,9.9,69.5
16.779,75.75,11/8/2016,24.45,26.4,9.5,69.5
16.779,75.75,12/8/2016,24.6,26.6,9.3,69.5
16.779,75.75,13/8/2016,23.1,25.8,12.5,69.5
16.779,75.75,14/8/2016,23.75,25.6,11.4,69.5
16.779,75.75,15/8/2016,23.85,25.5,10.6,69.5
16.779,75.75,16/8/2016,24.85,26.1,10.1,69.5
16.779,75.75,17/8/2016,23.8,26.3,9.7,69.5
16.779,75.75,18/8/2016,24.45,26.9,9.4,69.5
16.779,75.75,19/8/2016,24.0,26.8,9.2,69.5
16.779,75.75,20/8/2016,24.25,27.7,9.1,69.5
16.779,75.75,21/8/2016,24.4,27.3,8.9,69.5
16.779,75.75,22/8/2016,24.25,26.6,8.8,69.5
16.779,75.75,23/8/2016,23.65,27.2,8.7,69.5
16.779,75.75,24/8/2016,23.25,27.7,8.6,69.5
16.779,75.75,5/9/2016,32.6,29.7,8.8,69.5
16.779,75.75,6/9/2016,24.35,28.0,8.6,69.5
16.779,75.75,7/9/2016,23.55,26.8,8.7,69.5
16.779,75.75,8/9/2016,24.0,26.9,9.2,69.5
16.779,75.75,9/9/2016,26.1,27.6,9.1,69.5
16.779,75.75,10/9/2016,26.05,28.4,8.9,69.5
16.779,75.75,11/9/2016,25.6,27.5,8.7,69.5
16.779,75.75,12/9/2016,25.25,26.9,8.6,69.5
16.779,75.75,13/9/2016,24.65,26.2,8.5,69.5
16.779,75.75,14/9/2016,23.35,25.8,8.5,69.5
16.779,75.75,15/9/2016,23.45,23.2,12.9,69.5
16.779,75.75,16/9/2016,22.9,23.0,15.5,69.5
16.779,75.75,17/9/2016,24.4,25.5,14.8,69.5
16.779,75.75,18/9/2016,23.7,25.7,14.0,69.5
16.779,75.75,19/9/2016,23.0,25.3,13.6,69.5
16.779,75.75,20/9/2016,23.75,26.1,13.5,69.5
16.779,75.75,21/9/2016,24.4,25.8,12.8,69.5
16.779,75.75,22/9/2016,22.5,24.8,16.1,69.5
16.779,75.75,23/9/2016,23.15,25.7,15.2,69.5
16.779,75.75,24/9/2016,24.1,25.6,15.4,69.5
16.779,75.75,25/9/2016,24.15,25.6,0.0,69.5
16.779,75.75,26/9/2016,24.55,26.2,14.3,69.5
17.340279000000002,78.592224,1/4/2012,22.35,28.0,0.0,414.0
17.340279000000002,78.592224,2/4/2012,27.6,31.7,0.0,414.0
17.340279000000002,78.592224,3/4/2012,26.65,31.3,0.0,414.0
17.340279000000002,78.592224,4/4/2012,28.0,31.8,0.0,414.0
17.340279000000002,78.592224,5/4/2012,31.1,31.6,0.0,414.0
17.340279000000002,78.592224,6/4/2012,29.1,32.9,0.0,414.0
17.340279000000002,78.592224,7/4/2012,27.25,29.0,0.0,415.0
17.340279000000002,78.592224,8/4/2012,24.6,29.0,0.0,415.0
17.340279000000002,78.592224,9/4/2012,28.45,31.4,0.0,415.0
17.340279000000002,78.592224,10/4/2012,27.65,29.0,0.0,417.0
17.340279000000002,78.592224,11/4/2012,30.4,30.8,0.0,417.0
17.340279000000002,78.592224,12/4/2012,24.65,27.9,0.0,417.0
17.340279000000002,78.592224,13/4/2012,21.0,27.0,0.0,420.0
17.340279000000002,78.592224,14/4/2012,24.5,27.0,0.0,422.0
17.340279000000002,78.592224,15/4/2012,25.6,26.0,0.0,424.0
17.340279000000002,78.592224,16/4/2012,26.45,28.9,0.0,424.0
17.340279000000002,78.592224,17/4/2012,26.95,30.4,0.0,424.0
17.340279000000002,78.592224,18/4/2012,34.05,34.6,0.0,424.0
17.340279000000002,78.592224,19/4/2012,28.3,31.5,0.0,424.0
17.340279000000002,78.592224,20/4/2012,30.55,33.1,0.0,424.0
17.340279000000002,78.592224,21/4/2012,27.5,31.3,0.0,424.0
17.340279000000002,78.592224,22/4/2012,30.15,33.8,0.0,424.0
17.340279000000002,78.592224,23/4/2012,26.5,31.4,0.0,424.0
17.340279000000002,78.592224,24/4/2012,26.4,28.5,0.0,426.0
17.340279000000002,78.592224,25/4/2012,29.7,32.4,0.0,426.0
17.340279000000002,78.592224,26/4/2012,28.3,32.9,0.0,426.0
17.340279000000002,78.592224,27/4/2012,29.6,32.8,0.0,426.0
17.340279000000002,78.592224,28/4/2012,29.2,32.3,0.0,426.0
17.340279000000002,78.592224,29/4/2012,29.65,32.8,0.0,426.0
17.340279000000002,78.592224,30/4/2012,27.3,33.7,0.0,426.0
17.340279000000002,78.592224,1/5/2012,29.35,34.4,0.0,426.0
17.340279000000002,78.592224,2/5/2012,39.8,47.4,0.0,426.0
17.340279000000002,78.592224,4/5/2012,39.15,45.0,0.0,426.0
17.340279000000002,78.592224,5/5/2012,29.8,32.0,0.0,426.0
17.340279000000002,78.592224,6/5/2012,27.7,34.0,0.0,426.0
17.340279000000002,78.592224,7/5/2012,29.4,32.8,0.0,426.0
17.340279000000002,78.592224,8/5/2012,29.0,33.6,0.0,426.0
17.340279000000002,78.592224,9/5/2012,29.65,33.6,0.0,426.0
17.340279000000002,78.592224,10/5/2012,29.6,32.8,0.0,426.0
17.340279000000002,78.592224,11/5/2012,29.0,33.5,0.0,426.0
17.340279000000002,78.592224,12/5/2012,30.35,34.2,0.0,426.0
17.340279000000002,78.592224,13/5/2012,27.85,28.9,0.0,435.0
17.340279000000002,78.592224,14/5/2012,29.95,29.6,0.0,438.0
17.340279000000002,78.592224,15/5/2012,31.45,32.2,0.0,438.0
17.340279000000002,78.592224,16/5/2012,30.95,33.7,0.0,438.0
17.340279000000002,78.592224,17/5/2012,31.45,34.0,0.0,438.0
17.340279000000002,78.592224,18/5/2012,41.2,46.8,0.0,438.0
17.340279000000002,78.592224,19/5/2012,30.3,31.0,0.0,438.0
17.340279000000002,78.592224,20/5/2012,28.75,32.8,0.0,438.0
17.340279000000002,78.592224,21/5/2012,31.1,33.4,0.0,438.0
17.340279000000002,78.592224,22/5/2012,30.55,32.0,4.0,438.0
17.340279000000002,78.592224,23/5/2012,31.45,33.0,0.0,438.0
17.340279000000002,78.592224,24/5/2012,30.8,33.0,0.0,438.0
17.340279000000002,78.592224,25/5/2012,30.7,33.2,0.0,438.0
17.340279000000002,78.592224,26/5/2012,30.3,32.9,0.0,438.0
17.340279000000002,78.592224,27/5/2012,31.7,32.3,0.0,438.0
17.340279000000002,78.592224,28/5/2012,31.35,32.9,0.0,438.0
17.340279000000002,78.592224,29/5/2012,28.75,32.8,0.0,438.0
17.340279000000002,78.592224,30/5/2012,29.8,32.5,0.0,438.0
17.340279000000002,78.592224,31/5/2012,31.05,33.5,0.0,438.0
17.340279000000002,78.592224,1/6/2012,29.85,33.4,0.0,438.0
17.340279000000002,78.592224,2/6/2012,29.4,32.1,0.0,438.0
17.340279000000002,78.592224,3/6/2012,29.35,32.3,0.0,438.0
17.340279000000002,78.592224,4/6/2012,29.9,32.6,0.0,438.0
17.340279000000002,78.592224,5/6/2012,28.4,33.0,0.0,438.0
17.340279000000002,78.592224,6/6/2012,26.6,32.1,0.0,438.0
17.340279000000002,78.592224,7/6/2012,32.25,39.3,0.0,438.0
17.340279000000002,78.592224,8/6/2012,27.55,32.5,0.0,438.0
17.340279000000002,78.592224,9/6/2012,28.0,32.8,0.0,438.0
17.340279000000002,78.592224,10/6/2012,27.9,31.7,0.0,439.0
17.340279000000002,78.592224,11/6/2012,27.25,29.4,0.0,440.0
17.340279000000002,78.592224,12/6/2012,27.4,31.3,0.0,440.0
17.340279000000002,78.592224,13/6/2012,28.45,32.1,0.0,440.0
17.340279000000002,78.592224,14/6/2012,29.6,32.2,0.0,440.0
17.340279000000002,78.592224,15/6/2012,27.5,27.3,8.0,451.0
17.340279000000002,78.592224,16/6/2012,28.25,30.2,7.0,451.0
17.340279000000002,78.592224,17/6/2012,29.85,30.7,0.0,451.0
17.340279000000002,78.592224,18/6/2012,22.7,24.9,0.0,501.0
17.340279000000002,78.592224,19/6/2012,22.6,23.2,0.0,12.0
17.340279000000002,78.592224,20/6/2012,24.35,24.2,0.0,12.0
17.340279000000002,78.592224,21/6/2012,26.05,25.0,0.0,12.0
17.340279000000002,78.592224,22/6/2012,26.1,25.3,0.0,12.0
17.340279000000002,78.592224,28/6/2012,32.2,38.5,0.0,24.0
17.340279000000002,78.592224,29/6/2012,25.7,28.0,0.0,24.0
17.340279000000002,78.592224,30/6/2012,24.45,25.8,0.0,24.0
17.340279000000002,78.592224,1/7/2012,25.65,28.0,0.0,24.0
17.340279000000002,78.592224,2/7/2012,24.85,27.5,0.0,24.0
17.340279000000002,78.592224,3/7/2012,28.2,32.5,0.0,24.0
17.340279000000002,78.592224,4/7/2012,24.8,27.0,0.0,24.0
17.340279000000002,78.592224,5/7/2012,28.7,30.1,0.0,24.0
17.340279000000002,78.592224,6/7/2012,28.2,31.1,0.0,24.0
17.340279000000002,78.592224,7/7/2012,22.9,26.7,0.0,46.0
17.340279000000002,78.592224,8/7/2012,24.65,25.3,0.0,46.0
17.340279000000002,78.592224,9/7/2012,25.25,28.1,0.0,46.0
17.340279000000002,78.592224,10/7/2012,23.25,25.4,0.0,50.0
17.340279000000002,78.592224,11/7/2012,25.2,26.0,0.0,50.0
17.340279000000002,78.592224,12/7/2012,28.25,29.8,0.0,50.0
17.340279000000002,78.592224,13/7/2012,28.95,31.1,0.0,50.0
17.340279000000002,78.592224,14/7/2012,24.15,27.0,0.0,68.0
17.340279000000002,78.592224,15/7/2012,26.4,27.9,0.0,68.0
17.340279000000002,78.592224,16/7/2012,23.95,25.1,0.0,70.0
17.340279000000002,78.592224,17/7/2012,24.45,25.4,0.0,71.0
17.340279000000002,78.592224,18/7/2012,25.9,26.6,0.0,80.0
17.340279000000002,78.592224,19/7/2012,24.0,24.6,0.0,81.0
17.340279000000002,78.592224,20/7/2012,24.25,25.0,0.0,81.0
17.340279000000002,78.592224,21/7/2012,22.75,24.1,0.0,121.0
17.340279000000002,78.592224,22/7/2012,23.55,24.6,0.0,184.0
17.340279000000002,78.592224,23/7/2012,25.75,25.3,0.0,184.0
17.340279000000002,78.592224,24/7/2012,26.8,26.5,0.0,184.0
17.340279000000002,78.592224,25/7/2012,26.5,26.4,0.0,184.0
17.340279000000002,78.592224,26/7/2012,22.8,25.2,0.0,197.0
17.340279000000002,78.592224,27/7/2012,24.85,25.4,0.0,198.0
17.340279000000002,78.592224,28/7/2012,24.9,25.7,0.0,198.0
17.340279000000002,78.592224,29/7/2012,24.05,25.2,0.0,202.0
17.340279000000002,78.592224,30/7/2012,25.1,25.7,12.0,202.0
17.340279000000002,78.592224,31/7/2012,23.9,25.0,12.0,202.0
17.340279000000002,78.592224,1/8/2012,22.8,24.4,12.0,204.0
17.340279000000002,78.592224,2/8/2012,22.95,24.1,12.0,204.0
17.340279000000002,78.592224,3/8/2012,23.2,24.1,12.0,208.0
17.340279000000002,78.592224,4/8/2012,23.9,24.6,12.0,208.0
17.340279000000002,78.592224,5/8/2012,25.0,24.5,12.0,0.0
17.340279000000002,78.592224,6/8/2012,25.8,25.3,12.0,0.0
17.340279000000002,78.592224,7/8/2012,24.2,25.2,12.0,0.0
17.340279000000002,78.592224,8/8/2012,24.95,26.0,12.0,0.0
17.340279000000002,78.592224,9/8/2012,24.3,25.2,11.0,2.0
17.340279000000002,78.592224,10/8/2012,24.95,26.0,11.0,3.0
17.340279000000002,78.592224,11/8/2012,24.75,26.5,11.0,3.0
17.340279000000002,78.592224,12/8/2012,23.85,25.5,16.0,14.0
17.340279000000002,78.592224,13/8/2012,24.4,25.5,15.0,15.0
17.340279000000002,78.592224,14/8/2012,23.35,25.3,13.0,15.0
17.340279000000002,78.592224,15/8/2012,29.65,35.3,12.0,15.0
17.340279000000002,78.592224,16/8/2012,29.85,34.3,12.0,18.0
17.340279000000002,78.592224,17/8/2012,28.2,32.7,12.0,18.0
17.340279000000002,78.592224,19/8/2012,27.85,30.6,13.0,26.0
17.340279000000002,78.592224,20/8/2012,25.65,27.4,12.0,26.0
17.340279000000002,78.592224,22/8/2012,24.45,26.0,11.0,26.0
17.340279000000002,78.592224,23/8/2012,28.9,30.1,11.0,26.0
17.340279000000002,78.592224,25/8/2012,23.55,28.3,19.0,14.0
17.340279000000002,78.592224,26/8/2012,23.35,25.3,15.0,1.0
17.340279000000002,78.592224,27/8/2012,24.55,25.2,15.0,0.0
17.340279000000002,78.592224,28/8/2012,23.2,25.4,16.0,22.0
17.340279000000002,78.592224,29/8/2012,23.95,25.6,16.0,34.0
17.340279000000002,78.592224,30/8/2012,24.4,25.9,14.0,34.0
17.340279000000002,78.592224,31/8/2012,24.9,26.4,13.0,34.0
17.340279000000002,78.592224,1/9/2012,24.4,26.6,13.0,36.0
17.340279000000002,78.592224,2/9/2012,26.3,28.5,13.0,36.0
17.340279000000002,78.592224,3/9/2012,24.35,27.3,17.0,50.0
17.340279000000002,78.592224,4/9/2012,27.3,29.5,16.0,98.0
17.340279000000002,78.592224,5/9/2012,23.4,24.8,15.0,98.0
17.340279000000002,78.592224,6/9/2012,24.9,25.9,14.0,98.0
17.340279000000002,78.592224,7/9/2012,25.2,27.4,13.0,98.0
17.340279000000002,78.592224,8/9/2012,25.8,28.7,13.0,98.0
17.340279000000002,78.592224,9/9/2012,26.6,29.5,12.0,98.0
17.340279000000002,78.592224,10/9/2012,26.55,28.7,11.0,98.0
17.340279000000002,78.592224,11/9/2012,22.3,25.5,13.0,114.0
17.340279000000002,78.592224,12/9/2012,24.05,25.3,15.0,120.0
17.340279000000002,78.592224,13/9/2012,24.9,26.1,14.0,120.0
17.340279000000002,78.592224,14/9/2012,24.4,26.8,15.0,125.0
17.340279000000002,78.592224,15/9/2012,26.35,27.9,13.0,125.0
17.340279000000002,78.592224,16/9/2012,25.4,28.1,12.0,125.0
17.340279000000002,78.592224,17/9/2012,24.4,27.1,12.0,125.0
17.340279000000002,78.592224,18/9/2012,25.3,28.3,11.0,125.0
17.340279000000002,78.592224,19/9/2012,22.7,25.6,17.0,210.0
17.340279000000002,78.592224,20/9/2012,23.25,26.4,15.0,211.0
17.340279000000002,78.592224,21/9/2012,23.65,27.0,14.0,214.0
17.340279000000002,78.592224,22/9/2012,23.65,26.4,17.0,223.0
17.340279000000002,78.592224,23/9/2012,24.25,26.8,15.0,224.0
17.340279000000002,78.592224,24/9/2012,26.1,27.7,14.0,224.0
17.340279000000002,78.592224,25/9/2012,25.0,28.2,13.0,224.0
17.340279000000002,78.592224,26/9/2012,23.3,28.3,12.0,224.0
17.340279000000002,78.592224,27/9/2012,23.0,25.8,11.0,224.0
17.340279000000002,78.592224,28/9/2012,23.35,26.0,10.0,224.0
17.340279000000002,78.592224,29/9/2012,28.35,30.3,9.0,224.0
17.340279000000002,78.592224,30/9/2012,27.0,31.1,10.0,231.0
17.340279000000002,78.592224,1/10/2012,28.7,32.0,10.0,232.0
17.340279000000002,78.592224,2/10/2012,22.85,24.7,16.0,250.0
17.340279000000002,78.592224,3/10/2012,23.65,24.7,16.0,276.0
17.340279000000002,78.592224,4/10/2012,27.85,31.4,15.0,282.0
17.340279000000002,78.592224,5/10/2012,24.3,25.3,14.0,282.0
17.340279000000002,78.592224,6/10/2012,23.85,25.7,14.0,282.0
17.340279000000002,78.592224,7/10/2012,27.6,28.6,15.0,282.0
17.340279000000002,78.592224,8/10/2012,28.7,29.3,14.0,282.0
17.340279000000002,78.592224,9/10/2012,28.4,28.5,13.0,282.0
17.340279000000002,78.592224,10/10/2012,30.25,37.2,1.0,282.0
17.340279000000002,78.592224,12/10/2012,19.9,25.1,12.0,282.0
17.340279000000002,78.592224,14/10/2012,29.9,35.8,12.0,282.0
17.340279000000002,78.592224,15/10/2012,30.6,36.6,10.0,282.0
17.340279000000002,78.592224,16/10/2012,30.2,36.4,10.0,282.0
17.340279000000002,78.592224,17/10/2012,28.65,29.4,1.0,282.0
17.340279000000002,78.592224,18/10/2012,28.15,29.1,11.0,282.0
17.340279000000002,78.592224,19/10/2012,27.75,30.4,0.0,282.0
17.340279000000002,78.592224,23/10/2012,25.45,26.5,15.0,303.0
17.340279000000002,78.592224,24/10/2012,28.55,33.8,14.0,303.0
17.340279000000002,78.592224,25/10/2012,29.35,35.3,12.0,303.0
17.340279000000002,78.592224,26/10/2012,28.1,30.9,12.0,303.0
17.340279000000002,78.592224,27/10/2012,27.6,30.4,2.0,303.0
17.340279000000002,78.592224,28/10/2012,28.15,32.1,1.0,303.0
17.340279000000002,78.592224,29/10/2012,27.9,32.3,10.0,303.0
17.340279000000002,78.592224,15/11/2012,17.1,20.4,6.0,352.0
17.340279000000002,78.592224,16/11/2012,15.5,19.6,0.0,352.0
17.340279000000002,78.592224,19/11/2012,16.1,19.3,7.0,352.0
17.340279000000002,78.592224,20/11/2012,17.9,21.8,0.0,352.0
17.340279000000002,78.592224,21/11/2012,19.9,22.8,0.0,352.0
17.340279000000002,78.592224,23/11/2012,20.95,24.1,1.0,352.0
17.340279000000002,78.592224,24/11/2012,21.1,24.1,5.0,352.0
17.340279000000002,78.592224,26/11/2012,20.35,24.1,0.0,352.0
17.340279000000002,78.592224,27/11/2012,19.75,23.6,3.0,352.0
17.340279000000002,78.592224,28/11/2012,18.85,22.8,0.0,352.0
17.340279000000002,78.592224,1/12/2012,19.15,22.8,0.0,352.0
17.340279000000002,78.592224,2/12/2012,27.8,34.5,0.0,352.0
17.340279000000002,78.592224,3/12/2012,17.2,22.2,0.0,352.0
17.340279000000002,78.592224,17/1/2013,28.75,33.3,0.0,352.0
17.340279000000002,78.592224,18/1/2013,20.35,23.8,0.0,352.0
17.340279000000002,78.592224,19/1/2013,17.75,20.5,0.0,352.0
17.340279000000002,78.592224,20/1/2013,15.7,20.9,0.0,352.0
17.340279000000002,78.592224,21/1/2013,21.5,22.2,0.0,352.0
17.340279000000002,78.592224,22/1/2013,24.05,25.0,0.0,352.0
17.340279000000002,78.592224,23/1/2013,24.9,26.4,0.0,352.0
17.340279000000002,78.592224,24/1/2013,21.4,24.5,0.0,352.0
17.340279000000002,78.592224,25/1/2013,25.9,28.2,0.0,352.0
17.340279000000002,78.592224,26/1/2013,24.65,27.5,0.0,352.0
17.340279000000002,78.592224,27/1/2013,21.6,24.9,0.0,352.0
17.340279000000002,78.592224,28/1/2013,22.2,25.6,0.0,352.0
17.340279000000002,78.592224,29/1/2013,22.15,25.8,0.0,352.0
17.340279000000002,78.592224,30/1/2013,22.6,24.4,0.0,352.0
17.340279000000002,78.592224,31/1/2013,27.2,31.7,0.0,352.0
17.340279000000002,78.592224,1/2/2013,20.15,23.6,0.0,352.0
17.340279000000002,78.592224,3/2/2013,29.45,34.2,0.0,352.0
17.340279000000002,78.592224,4/2/2013,28.9,33.3,0.0,352.0
17.340279000000002,78.592224,6/2/2013,26.25,28.2,0.0,352.0
17.340279000000002,78.592224,7/2/2013,28.15,32.1,0.0,352.0
17.340279000000002,78.592224,8/2/2013,24.3,27.4,0.0,354.0
17.340279000000002,78.592224,9/2/2013,28.2,33.2,0.0,354.0
17.340279000000002,78.592224,10/2/2013,22.6,23.5,0.0,354.0
17.340279000000002,78.592224,11/2/2013,21.55,24.6,0.0,354.0
17.340279000000002,78.592224,12/2/2013,26.35,27.3,0.0,354.0
17.340279000000002,78.592224,13/2/2013,20.8,24.2,0.0,354.0
17.340279000000002,78.592224,14/2/2013,25.95,25.1,0.0,354.0
17.340279000000002,78.592224,15/2/2013,31.35,37.3,0.0,354.0
17.340279000000002,78.592224,16/2/2013,24.7,28.0,0.0,354.0
17.340279000000002,78.592224,18/2/2013,20.05,19.0,0.0,361.0
17.340279000000002,78.592224,19/2/2013,16.1,21.1,0.0,361.0
17.340279000000002,78.592224,20/2/2013,20.6,24.8,0.0,361.0
17.340279000000002,78.592224,21/2/2013,21.9,26.1,0.0,361.0
17.340279000000002,78.592224,22/2/2013,29.9,34.9,0.0,361.0
17.340279000000002,78.592224,23/2/2013,28.2,30.3,0.0,361.0
17.340279000000002,78.592224,24/2/2013,19.6,24.3,0.0,361.0
17.340279000000002,78.592224,25/2/2013,28.4,27.8,0.0,361.0
17.340279000000002,78.592224,26/2/2013,19.35,22.8,0.0,361.0
17.340279000000002,78.592224,27/2/2013,21.7,23.0,0.0,361.0
